id_article,titre_article,url_article,date_publication_article,categorie_article,date_scraping,id_commentaire,id_parent,type,auteur,date_publication,contenu,longueur_contenu,mots_contenu,nombre_reponses,contenu_propre,longueur_propre,mots_propre
https://lefaso.net/spip.php?article137090,Burkina : Le président du Faso accorde la grâce amnistiante à 21 personnes dans le dossier du coup d’État manqué de septembre 2015,https://lefaso.net/spip.php?article137090,lundi 31 mars 2025 à 22h28min,Accueil>Actualités>Société,2025-09-28T16:18:58.688045,C005,,commentaire,SOME,1er avril 21:14,"Il est évident que cette amnidtie est inacceptable. Depuis l annonce du projet des voix se levees contre, néanmoins ca a ete fait avec leurs raisons. Mais ca reste tres critiquable et critiqué SOME",197,34,0,évident amnidtie inacceptable l annonce projet voix leveer contre ca ete raison ca critiquable critiquer some,109,16
https://lefaso.net/spip.php?article133365,"Enième tentative de coup d’état au Burkina : Pour la Coalition d’assaut patriotique, abdiquer serait une trahison de la mémoire de nos héros tombés pour la Patrie",https://lefaso.net/spip.php?article133365,mardi 8 octobre 2024 à 16h24min,Accueil>Actualités>Opinions,2025-09-28T16:18:59.054045,C001,,commentaire,Cathy,9 octobre 2024 06:29,"IB est arrivé par un coup d’état, par les armes et la force. Il s’autoproclame Président du Faso, il ne tient pas ses promesses, il censure les médias, ils enlèvent les opposants.... comment peut-il s’étonner des menaces qui pèsent sur lui ? Il a pris la place de Damiba, on lui prendra sa place ..... Bonne journée",315,57,0,ib arriver coup d état arme force s autoproclamer président faso tenir promesse censure média enlever opposant s étonner menace peser prendre place damiba prendre place bon journée,180,28
https://lefaso.net/spip.php?article137611,"Tentative de coup d’Etat : « Si vous vous êtes trompés, ravisez-vous et ne persistez pas dans l’erreur », Boukaré Zoungrana aux officiers en fuite",https://lefaso.net/spip.php?article137611,mardi 22 avril 2025 à 15h58min,Accueil>Actualités>Société,2025-09-28T16:19:02.894234,C001,,commentaire,kwiliga,23 avril 08:17,"Bonjour Madi Ganemtoré, Vous relatez ici : ""Une connaissance me disait qu’il a acheté le Dafani dans un pays européen à 4 000 francs CFA.""... Hum, mais votre connaissance dit-elle la vérité ? Pour connaitre personnellement plusieurs pays d’Europe, je n’y ai jamais vu de jus Dafani. Devant votre affirmation, j’ai toutefois cherché à me renseigner. Il s’avère que les jus de mangue en brique qui se vendent en Europe, la plupart du temps originaires d’Asie (Inde, Pakistan...) excèdent rarement 3€ (environ 2000F/cfa). Seul le luxueux nectar, conditionné en bouteille en verre, peut valoir plus de 5€, ce qui pourrait se rapprocher des 4000F/cfa annoncés par votre connaissance, mais qui n’a rien à voir avec notre Dafani qui, si l’on en croit le mémoire de master en management de Monsieur Boureima Nana, n’a jamais été importé sur le marché européen... Lisez plutôt : ""Malheureusement, dès le démarrage, la purée qui était produite pour le marché européen n’a pas eu d’acheteurs car les variétés de mangue produites au Burkina Faso ne sont pas connues. Par conséquent, la société s’est focalisée dans la production et la commercialisation des nectars sur le marché local et prospecte d’autres opportunités sur des marchés africains."" Cher Monsieur Madi Ganemtoré, à l’avenir, vous et vos vociférants amis, méfiez-vous donc de ce qu’affirment vos ""connaissances"", pour les jus de fruits, comme pour tout le reste...",1416,227,1,bonjour madi ganemtorer relater ici connaissance dire que acheter dafani pays européen franc cfa hum connaissance vérité connaitre personnellement pays d europe n jamais jus dafani affirmation j toutefois chercher renseigner s avérer jus mangue brique vendre europe plupart temps originaire d asie ind pakistan excéder rarement f cfa luxueux nectar conditionner bouteille verre valoir rapprocher f cfa annoncer connaissance ne rien voir dafani l croire mémoire master management Monsieur boureimer nana n jamais être importer marché européen lire malheureusement démarrage purée produire marché européen n d acheteur variété mangue produire burkina faso connaître conséquent société s focaliser production commercialisation nectar marché local prospect d opportunité marché africain cher Monsieur madi ganemtorer l avenir vociférant ami méfier que affirmer connaissance jus fruit,879,122
https://lefaso.net/spip.php?article137611,"Tentative de coup d’Etat : « Si vous vous êtes trompés, ravisez-vous et ne persistez pas dans l’erreur », Boukaré Zoungrana aux officiers en fuite",https://lefaso.net/spip.php?article137611,mardi 22 avril 2025 à 15h58min,Accueil>Actualités>Société,2025-09-28T16:19:02.894234,C001R01,C001,reponse,jan jan,28 avril 12:12,"@Kwilgua, très bonne réponse et ce n’est que vérité, j’ai bien vérifié sur place, la majorité des jus de mangue proviennent d’Asie, ....",136,23,0,bon réponse n vériter j bien vérifier place majorité jus mangue provenir d asie,79,14
https://lefaso.net/spip.php?article137611,"Tentative de coup d’Etat : « Si vous vous êtes trompés, ravisez-vous et ne persistez pas dans l’erreur », Boukaré Zoungrana aux officiers en fuite",https://lefaso.net/spip.php?article137611,mardi 22 avril 2025 à 15h58min,Accueil>Actualités>Société,2025-09-28T16:19:02.894234,C002,,commentaire,jan jan,28 avril 12:19,"Madi Ganentore, mesurez vos propos, le traite est souvent très proche de vous, Sankara n’a pas été tué par un inconnu, mais par son frère, connaissez vous la relation s’il y avait entre Blaise et Sankara ??",206,37,0,madi ganentor mesurer propos traite sankara n être tuer inconnu frère connaître relation s blaise sankarer,106,16
https://lefaso.net/spip.php?article116538,Coup d’Etat du 30 septembre 2022 au Burkina : Le vernis démocratique est-il nécessaire ?,https://lefaso.net/spip.php?article116538,lundi 10 octobre 2022 à 20h45min,Accueil>Actualités>Politique,2025-09-28T16:19:03.152744,C001,,commentaire,Bon,8 octobre 2022 14:07,"Le vernis démocratique est même dangereux et contreproductif si nous voulons refonder notre pays ou tout simplement gagner la guerre. Il n’y a pas de secret, les populations ne croient qu’a l’EXEMPLE ! Dès que SANKARA a montré au peuple qu’il ne courait ni derrière les privilèges, ni derrière l’argent, la majorité des populations l’ont suivi comme un seul homme. De nos jours ce sont les V8, le champagne et les femmes qui intéressent les burkinabé parce que c’est ce qui intéressait Kouassi Blaise COMPAORE, Roch Marc, christian KABORE et tous ces apatrides qui ont confisqué le pouvoir depuis 1987. Et c’est là où la revendication d’un Retour à la Vie Constitutionnelle NORMALE dans 22 mois est ABSURDE ! Qu’est-ce qui justifie ce dead Line ? Est-ce le pourcentage du pays qui sera récupéré, où celui des PDI qui seront retournés chez elles ? Est-ce le nombre de ville qui sera libéré ou le nombre d’écoles recouvertes ? Ou enfin est-ce le nombre de corrupteurs et corrompus ou le nombre de dossiers jugés ? Rien de tout ça, c’est plutôt du fait des PRINCES qui nous GOUVERNENT dans la réalité, la FRANCE, la CDEAO et leurs commis locaux. Et c’est cela qui changera quelque chose dans notre pays ? Si nous voulons être SÉRIEUX, fixons des objectifs RÉALISTES, par exemple la libération de tous les chefs lieux de province, le retour de 50% des PDI, l’adoption d’une nouvelle constitution avant le RETOUR à une VIE CONSTITUTIONNELLE qui nous arrange. En attendant il faut éloigner des sphères de décisions tout INDIVIDU qui aurait milité activement dans un PARTI, une OSC ou qui aura été ne serait-ce que conseiller municipal depuis 1983. Chassez le naturel, il revient au GALOP ! Ces gens recommenceraient à VOLER, MENTIR et ramener le pays en arrière. Personne n’a une EXPÉRIENCE de président du pays pour le moment en dehors de IBRAHIM TRAORÉ. Il est donc le mieux placé pour continuer jusqu’à la fin de la transition, quand nous l’aurons DÉCIDÉ SOUVERAINEMENT.",1967,335,0,vernis démocratique dangereux contreproductif vouloir refonder pays simplement gagner guerre n secret population croire que l exemple sankara montrer peuple que courir privilège l argent majorité population l suivre homme jour v champagne femme intéresser burkinabé c intéresser kouassi blais compaore roch marc christian kabor apatride confisquer pouvoir c revendication d vie constitutionnel normal mois absurde que justifier dead line pourcentage pays récupérer pdi retourner nombre ville libérer nombre d école recouverte nombre corrupteur corrompu nombre dossier juger rien c prince gouverner réalité france cdeao commis local c changer chose pays vouloir sérieux fixon objectif réaliste exemple libération chef lieux province pdi l adoption d nouveau constitution vie constitutionnel arranger attendre falloir éloigner sphère décision individu militer activemer parti osc être conseiller municipal chasser naturel revenir galop recommencer voler mentir ramener pays arrière n expérience président pays moment ibrahim traoré mieux placer continuer fin transition l avoir décider souverainement,1098,149
https://lefaso.net/spip.php?article116538,Coup d’Etat du 30 septembre 2022 au Burkina : Le vernis démocratique est-il nécessaire ?,https://lefaso.net/spip.php?article116538,lundi 10 octobre 2022 à 20h45min,Accueil>Actualités>Politique,2025-09-28T16:19:03.152744,C002,,commentaire,Bernard Luther King ou Le Prophète Impie,8 octobre 2022 16:53,"Cher Journaliste, je suis desole de me rendre compte que vous n’avez rien pigé des enjeux geo-politiques dans ce monde. Qui est 1er Maitre et qui est 2nd Maitre ? Savez vous combien coutait Barkhane par jour au Peuple Malien ? De même savez vous ce que reclame Evgueni par jour jour ? Le rapport de cout entre Evgueni et Barkane est de 1/1000. Cessez cette illusion de croire que nous pouvons nous en sortir sans des secours geo-politiques et strategiques. JE vous pose une question : pensiez vous que Abdoulaye MAiga a l’AG des Nations Unies auraient pu toiser l’Occident sans un soutien de taille ? C’est dommage que vous en etes encore a sous-estimer les enjeux de notre sort en pensant credulement que le Sahel et le Burkina nous appartient de fait. A bas et vive l’Universalité d’Esprit.",792,140,1,cher journaliste desole compte n avoir rien piger enjeux geo politique monde er maitr nd maitre savoir couter barkhane jour peuple malien savoir reclame evgueni jour jour rapport cout evgueni barkan cesser illusion croire pouvoir sortir secours geo politique strategique pose question penser abdoulaye maiga l ag nation unir toiser l occider soutien taille c dommage ete estimer enjeu sort penser credulement sahel burkina appartenir vivre l universalité d esprit,463,70
https://lefaso.net/spip.php?article116538,Coup d’Etat du 30 septembre 2022 au Burkina : Le vernis démocratique est-il nécessaire ?,https://lefaso.net/spip.php?article116538,lundi 10 octobre 2022 à 20h45min,Accueil>Actualités>Politique,2025-09-28T16:19:03.152744,C002R01,C002,reponse,kwiliga,10 octobre 2022 11:02,"Bonjour Bernard Luther King ou Le Prophète Impie Vous écrivez : – "" Savez vous combien coutait Barkhane par jour au Peuple Malien ?"" Ben non, je ne sais pas et vous seriez bien aimable de m’éclairer sur ce point en affichant vos sources. Merci d’avance. Par contre, je sais un peu ce que ça a couté à l’état français selon magazine économique d’actualité ""Pour l’éco"" le budget 2020 s’élevait 880 millions d’euros en 2020, dont . C’est l’opération militaire française la plus importante. En 2019, le budget des “opérations extérieures” (OPEX), c’est-à-dire toutes les interventions militaires à l’étranger incluant Barkhane, atteignait 1,4 milliard d’euros. – "" De même savez vous ce que reclame Evgueni par jour jour"". Ben non, encore une fois, je me sens tellement ignorant et, encore une fois, veuillez nous éclaire de vos immenses connaissances en publiant vos sources. Quel est le coût de Wagner en république Centrafricaine, en salaires, en exploitation diamantifère, en pillages divers,... Quel est son prix au Mali, sur les mêmes paramètres. Par contre, je sais répondre à votre première question, ce qui, tout compte fait, me semble l’essentiel. – "" Qui est 1er Maitre et qui est 2nd Maitre ?"" Et bien, au jour d’aujourd’hui, mais ça varie de temps en temps, dans le cercle étroit des dix premiers maitres : le premier maitre s’appelle Elon Musk et le second Jeff Bezos. Si vous avez pu penser un instant que l’on peut compter des ""politiques"", parmi les maitres de ce monde, vous êtes largement égaré.",1511,254,0,bonjour bernard luther king prophèt impie écrire savoir couter barkhane jour peuple malien ben non savoir être bien aimable m éclairer point afficher source d avance contre savoir couter l état français magazine économique d actualité l éco budget s élever million d euro c l opération militaire français important budget opération extérieur opex c intervention militaire l étranger inclure barkhane atteindre milliard d euro savoir reclame evgueni jour jour ben non fois sentir ignorant fois vouloir éclaire immense connaissance publier source coût wagner république centrafricain salaire exploitation diamantifère pillage prix mali paramètre contre savoir répondre question compte l essentiel er maitr nd maitr bien jour d aujourd varie temps temps cercle étroit premier maitre maitre s appeler elon musk second jeff bezo avoir penser instant l compter politique maitre monde être largement égarer,899,134
https://lefaso.net/spip.php?article116538,Coup d’Etat du 30 septembre 2022 au Burkina : Le vernis démocratique est-il nécessaire ?,https://lefaso.net/spip.php?article116538,lundi 10 octobre 2022 à 20h45min,Accueil>Actualités>Politique,2025-09-28T16:19:03.152744,C003,,commentaire,Zerbo,8 octobre 2022 22:04,Ne posez pas faux débat comme : changer de maître,49,10,0,poser faux débat changer maître,31,5
https://lefaso.net/spip.php?article116538,Coup d’Etat du 30 septembre 2022 au Burkina : Le vernis démocratique est-il nécessaire ?,https://lefaso.net/spip.php?article116538,lundi 10 octobre 2022 à 20h45min,Accueil>Actualités>Politique,2025-09-28T16:19:03.152744,C004,,commentaire,Le prince,9 octobre 2022 08:57,Encore une fois merci à SANA GUY Je ne cesserai jamais de me délecter de vos analyses. Ce qui préoccupe la plupart de ceux qui se disent hommes politiques ou sociétés civiles ce sont les prébemdes. Sinon comment expliquer cet empressement à soutenir un coup d’état. J’ai la même conviction qu’aucune puissance extérieure mettra fin à ce terrorisme Les burkinabe doivent se convaincre que cette lutte est la leur. Autrement dit ça risque d’être le désespoir et l’acceptation du fait accompli.,491,81,0,fois sana guy cesser jamais délecter analyse préoccuper plupart disent homme politique société civil prébemde expliquer empressement soutenir coup d état j conviction que aucun puissance extérieur mettre fin terrorisme burkinabe convaincre lutte risque d désespoir l acceptation accomplir,288,39
https://lefaso.net/spip.php?article116538,Coup d’Etat du 30 septembre 2022 au Burkina : Le vernis démocratique est-il nécessaire ?,https://lefaso.net/spip.php?article116538,lundi 10 octobre 2022 à 20h45min,Accueil>Actualités>Politique,2025-09-28T16:19:03.152744,C005,,commentaire,Bernard Luther King ou Le Prophète Impie,9 octobre 2022 15:31,"Cher Journaliste, je suis desole de me rendre compte que vous n’avez rien pigé des enjeux geo-politiques dans ce monde. Qui est 1er Maitre et qui est 2nd Maitre ? Savez vous combien coutait Barkhane par jour au Peuple Malien ? De même savez vous ce que reclame Evgueni par jour jour ? Le rapport de cout entre Evgueni et Barkane est de 1/1000. Cessez cette illusion de croire que nous pouvons nous en sortir sans des secours geo-politiques et strategiques. JE vous pose une question : pensiez vous que Abdoulaye MAiga a l’AG des Nations Unies auraient pu toiser l’Occident sans un soutien de taille ? C’est dommage que vous en etes encore a sous-estimer les enjeux de notre sort en pensant credulement que le Sahel et le Burkina nous appartient de fait.",753,134,0,cher journaliste desole compte n avoir rien piger enjeux geo politique monde er maitr nd maitre savoir couter barkhane jour peuple malien savoir reclame evgueni jour jour rapport cout evgueni barkan cesser illusion croire pouvoir sortir secours geo politique strategique pose question penser abdoulaye maiga l ag nation unir toiser l occider soutien taille c dommage ete estimer enjeu sort penser credulement sahel burkina appartenir,433,65
https://lefaso.net/spip.php?article116538,Coup d’Etat du 30 septembre 2022 au Burkina : Le vernis démocratique est-il nécessaire ?,https://lefaso.net/spip.php?article116538,lundi 10 octobre 2022 à 20h45min,Accueil>Actualités>Politique,2025-09-28T16:19:03.152744,C006,,commentaire,jan jan,10 octobre 2022 11:30,"La démocratie à la negre est inutile dans notre pays, ce que le Peuple burkinabè veut aujourd’hui, c’est la vrai lutte contre ces djihadistes, la récupération des terres du pays, la sécurité, la bonne gestion économique, politique et sociale du pays, c’est tout et ça Ibrahim Traoré et son groupe peuvent et doivent le faire, la démocratie à l’africaine ne peut que amener le pays dans les ornières car ce ne sont que des affamés qui vont prendre le pouvoir et amener ce pays dans des ravins. A bas les démocraties négrières, vive la bonne gouvernance, à l’image un peu de cette du général Sangoule Lamizana.",608,106,0,démocratie negre inutile pays peuple burkinabè vouloir aujourd c vrai lutte contre djihadiste récupération terre pays sécurité bon gestion économique politique social pays c ibrahim traoré groupe faire démocratie l africain amener pays ornière affamé prendre pouvoir amener pays ravin démocratie négrier vivre bon gouvernance l image général sangoul lamizana,358,50
https://lefaso.net/spip.php?article134992,"Burkina : Amnistier les faits du coup d’État de 2015 n’est pas contraire à l’esprit de l’insurrection populaire, rassure le ministre de la Justice",https://lefaso.net/spip.php?article134992,dimanche 22 décembre 2024 à 22h30min,Accueil>Actualités>Politique,2025-09-28T16:19:03.620055,C001,,commentaire,Passakziri,21 décembre 2024 13:21,"Écoutez bien. Tout le monde n est pas juriste, mais personne n’est si bête que vous le pensez. Vous parlez de présumés auteurs là où il y’a déjà eu jugement ? Non on ne peut plus parler de présumé ici. Ensuite vous voulez amnistier des gens qui ont déjà purgé leurs peines ? Pour quelle raison ?Et ceux que vous avez arbitrairement enlevés pour des prétendues tentatives, qui n ont jamais connu de procès ? Hein ? Ne vous moquez pas l’intelligence des autres. Passakziri",470,85,0,écouter bien monde n jurist n bête penser parler présumé auteur jugemer non présumé ici ensuite vouloir amnistier purger peine raison avoir arbitrairement enlever prétendu tentative ne jamais connaître procès hein moquer l intelligence passakziri,246,35
https://lefaso.net/spip.php?article134992,"Burkina : Amnistier les faits du coup d’État de 2015 n’est pas contraire à l’esprit de l’insurrection populaire, rassure le ministre de la Justice",https://lefaso.net/spip.php?article134992,dimanche 22 décembre 2024 à 22h30min,Accueil>Actualités>Politique,2025-09-28T16:19:03.620055,C002,,commentaire,Yol-Yolé,21 décembre 2024 13:22,"C’est bien d’expliquer mais on doit aussi accepter que cela puisse etre très difficile à digérer pour certains victimes notamment ceux qui ont perdu des proches ou qui sont blessés à vie ! Pour les soldats exécutants, peut être que certains n’étaient pas si libres d’accepter d’exécuter ou pas mais concernant le RSP l’opinion publique tend à affirmer que cette clic était consentante surtout qu’ils ont perdu des avantages avec l’insurrection populaire ! C’est pourquoi, toute approche doit être prudente pour ne pas créer des précédents et augmenter la fracture sociale déjà fragilisée !",589,94,0,c bien d expliquer accepter pouvoir difficile digérer victime perdre proche blesser vie soldat exécutant n libre d accepter d exécuter rsp l opinion public affirmer clic consenter qu perdre avantage l insurrection populaire c approche prudent créer précédent augmenter fracture social fragiliser,295,43
https://lefaso.net/spip.php?article134992,"Burkina : Amnistier les faits du coup d’État de 2015 n’est pas contraire à l’esprit de l’insurrection populaire, rassure le ministre de la Justice",https://lefaso.net/spip.php?article134992,dimanche 22 décembre 2024 à 22h30min,Accueil>Actualités>Politique,2025-09-28T16:19:03.620055,C003,,commentaire,VeryWell,21 décembre 2024 13:47,"Très bonne décision. Certes difficile à comprendre où à accepter mais surtout pleine de sagesse et de clairvoyance. Je suis sûr et certain que Sankara aurait agit ainsi pour l’intérêt de la nation. C’est vrai que j’étais pas encore né mais on nous a toujours raconté que pour l’interet superieur de la nation Sankara a eu à mettre à Contribution certain prisonnier militaires pour la guerre de 1985. Dans ces genres de situation, il appartient aussi au futur graciés de faire profil bas en se consacrant exclusivement aux missions qui leurs seront dévolues pour ne pas narguer le peuple et démérité la confiance accordée par nos autorités. Que Dieu apaise les cœurs et facilite leur intégration.",695,116,0,bon décision difficile comprendre accepter pleine sagesse clairvoyance sûr sankara agir l intérêt nation c vrai j naître raconter l interet superieur nation sankara mettre contribution prisonnier militaire guerre genre situation appartenir futur gracié faire profil consacrer exclusivement mission dévolu narguer peuple démérité confiance accorder autorité dieu apaiser c ur faciliter intégration,396,52
https://lefaso.net/spip.php?article134992,"Burkina : Amnistier les faits du coup d’État de 2015 n’est pas contraire à l’esprit de l’insurrection populaire, rassure le ministre de la Justice",https://lefaso.net/spip.php?article134992,dimanche 22 décembre 2024 à 22h30min,Accueil>Actualités>Politique,2025-09-28T16:19:03.620055,C004,,commentaire,Attention,21 décembre 2024 13:49,"IL faut s attaquer aux problems reels du Birkina,les priorites de la transition. Amnestier les tueurs du 15 Septembre est aux antipodes de l’insurection.",153,24,1,falloir s attaquer problem reel birkina priorite transition amnestier tueur septembre antipode l insurection,108,14
https://lefaso.net/spip.php?article134992,"Burkina : Amnistier les faits du coup d’État de 2015 n’est pas contraire à l’esprit de l’insurrection populaire, rassure le ministre de la Justice",https://lefaso.net/spip.php?article134992,dimanche 22 décembre 2024 à 22h30min,Accueil>Actualités>Politique,2025-09-28T16:19:03.620055,C004R01,C004,reponse,Dieudonne Tamini,23 décembre 2024 05:52,"JE cherche toujours a comprendre cettte decision d’IB, l’amnestie. JE NE peux m’empecher de penser a la decision de Damiba qui a fait venir Blaise,... l’avenir cnous dira la verite...",183,30,0,cherche comprendre cettte decision d ib l amnestie m empecher penser decision damiba venir blais l avenir cnou dire verite,122,20
https://lefaso.net/spip.php?article134992,"Burkina : Amnistier les faits du coup d’État de 2015 n’est pas contraire à l’esprit de l’insurrection populaire, rassure le ministre de la Justice",https://lefaso.net/spip.php?article134992,dimanche 22 décembre 2024 à 22h30min,Accueil>Actualités>Politique,2025-09-28T16:19:03.620055,C005,,commentaire,La pensee,21 décembre 2024 13:50,"Le véritable problème au BF,c’est de produire les textes sans jamais les respecter.il revient tjrs sur les tailler sur mesure.Quant est ce que allons avoir des textes crédibles et les respecter.",194,31,0,véritable problème bf c produire texte jamais respecter revenir tjrs tailler mesure texte crédible respecter,108,15
https://lefaso.net/spip.php?article134992,"Burkina : Amnistier les faits du coup d’État de 2015 n’est pas contraire à l’esprit de l’insurrection populaire, rassure le ministre de la Justice",https://lefaso.net/spip.php?article134992,dimanche 22 décembre 2024 à 22h30min,Accueil>Actualités>Politique,2025-09-28T16:19:03.620055,C006,,commentaire,Anonyme,Date inconnue,"Heureusement Monsieur !! Le Ministre vous n’êtes pas DIEU !! Car a vous lire c’est tellement facile de pardonner que l’on nierai l’existence d’un ""ENFER"" ou d’un ""PARADIS"".",172,28,0,heureusement Monsieur ministre n être dieu lire c facile pardonner l nier l existence d enfer d paradis,103,18
https://lefaso.net/spip.php?article134992,"Burkina : Amnistier les faits du coup d’État de 2015 n’est pas contraire à l’esprit de l’insurrection populaire, rassure le ministre de la Justice",https://lefaso.net/spip.php?article134992,dimanche 22 décembre 2024 à 22h30min,Accueil>Actualités>Politique,2025-09-28T16:19:03.620055,C007,,commentaire,jan jan,21 décembre 2024 15:41,"Ce qui est sûr, j’ai vu un de ces prisonniers dans une alimentation du centre ville en début de semaine, il faisait ces courses, c’est la ""libération"" de fin d’année pour qu’il passe les fêtes de fin d’année en famille, ou c’est le libération définitive, that is the question ??",278,50,0,sûr j prisonnier alimentation centre ville début semaine faire course c libération fin d année qu passer fête fin d année famille c libération définitif that is the question,173,29
https://lefaso.net/spip.php?article134992,"Burkina : Amnistier les faits du coup d’État de 2015 n’est pas contraire à l’esprit de l’insurrection populaire, rassure le ministre de la Justice",https://lefaso.net/spip.php?article134992,dimanche 22 décembre 2024 à 22h30min,Accueil>Actualités>Politique,2025-09-28T16:19:03.620055,C008,,commentaire,jan jan,21 décembre 2024 15:42,"Je crains encore le retour triomphal de Blaiso par vol spécial comme l’a fait le MPRS1, ....",92,17,0,craindre triomphal blaiso vol spécial l mpr,43,7
https://lefaso.net/spip.php?article134992,"Burkina : Amnistier les faits du coup d’État de 2015 n’est pas contraire à l’esprit de l’insurrection populaire, rassure le ministre de la Justice",https://lefaso.net/spip.php?article134992,dimanche 22 décembre 2024 à 22h30min,Accueil>Actualités>Politique,2025-09-28T16:19:03.620055,C009,,commentaire,jan jan,21 décembre 2024 15:47,"MPRS2, le Peuple c’est le Peuple, ne l’oubliez jamais, si ces mogos ont été vos formateurs dans les écoles militaires, n’oubliez pas que c’est l’argent de l’état qui vous a formé, donc l’argent du Peuple , .....",211,37,0,mprs peuple c peuple l oublier jamais mogo être formateur école militaire n oublier c l argent l état former l argent peuple,124,23
https://lefaso.net/spip.php?article134992,"Burkina : Amnistier les faits du coup d’État de 2015 n’est pas contraire à l’esprit de l’insurrection populaire, rassure le ministre de la Justice",https://lefaso.net/spip.php?article134992,dimanche 22 décembre 2024 à 22h30min,Accueil>Actualités>Politique,2025-09-28T16:19:03.620055,C010,,commentaire,Bernard Luther King ou Le Prophete Impie,21 décembre 2024 15:51,"M. le Ministre, vous aurez du mal à me convaincre de la pertinence de cette aministie. Pourquoi pas une grâce presidentielles ? 1) M ; le Ministre, une loi avait été votée sous le regime MPP (2015 -2022) pour interdire et sanctionner certaines evocations liés à l’Insureection Populaire de 2014. Ce que j’avais trouvé en son temps comme une forme de negationnisme de l’Histoire. 2) Voilà qu’on va plus loin pour nous dire que desormais le Coup d’Etat de 2015 n’a jamais existé, affirmation consequente de la definition même de l’AMNISTIE et de cette Loi Amnistiante. 3) Le RSP a été DISSOUS à cette belle occasion du Coup d’Etat : une dissolution qui avait été demandé par le Peuple au prealable. Question : Le RSP sera-t-il RETABLI ? 4) Je vois que les TENANTS de l’Appel de de MANEGA n’ont pas TORT, eux qui ont officiellement dit que tout le monde doit demander PARDON : ET le Regime alors dechu ET les INSURGES de 2014. Tout le monde a tort selon l’Appel de Manega. ""Abomination des Abominations"", ai-je crié en son temps ! Les articles existent toujours sur LeFaso.Net, si c’est bien archivé. Je continue d’esperer que DIEU est BURKINABE",1142,200,0,m ministre avoir mal convaincre pertinence aministie grâce presidentielle m ministre loi être voter regime mpp interdire sanctionner evocation lier l insureection populaire j trouver temps forme negationnisme l histoire que loin coup d etat n jamais exister affirmation consequent definition l amnistie loi amnistier rsp être dissou bel occasion coup d etat dissolution être demander peuple question rsp t retabli voir tenant l appel manega n tort officiellement monde demander pardon regime dechu insurge monde tort l appel manega abomination abomination crier temps article exister lefaso net c bien archiver continuer d esperer dieu burkinabe,645,96
https://lefaso.net/spip.php?article134992,"Burkina : Amnistier les faits du coup d’État de 2015 n’est pas contraire à l’esprit de l’insurrection populaire, rassure le ministre de la Justice",https://lefaso.net/spip.php?article134992,dimanche 22 décembre 2024 à 22h30min,Accueil>Actualités>Politique,2025-09-28T16:19:03.620055,C011,,commentaire,la vérité,21 décembre 2024 16:10,Gilbert djinguere sera le prochain président de transition. Qui vivra verra. Cela sera possible grâce à cette loi amnistie,122,19,0,gilbert djinguer prochain président transition vivre voir grâce loi amnisti,75,10
https://lefaso.net/spip.php?article134992,"Burkina : Amnistier les faits du coup d’État de 2015 n’est pas contraire à l’esprit de l’insurrection populaire, rassure le ministre de la Justice",https://lefaso.net/spip.php?article134992,dimanche 22 décembre 2024 à 22h30min,Accueil>Actualités>Politique,2025-09-28T16:19:03.620055,C012,,commentaire,freedomfighter,21 décembre 2024 16:17,"Cool ! On espère que Emanuel Zoungrana, Évrard Somda... seront libérés pour le front. Je comprends maintenant pourquoi on a annoncé la fin du terrorisme pour 2025. Le deal est clair.",182,31,0,cool espérer emanuel zoungrana évrard somda libérer front comprend annoncer fin terrorisme deal clair,101,14
https://lefaso.net/spip.php?article134992,"Burkina : Amnistier les faits du coup d’État de 2015 n’est pas contraire à l’esprit de l’insurrection populaire, rassure le ministre de la Justice",https://lefaso.net/spip.php?article134992,dimanche 22 décembre 2024 à 22h30min,Accueil>Actualités>Politique,2025-09-28T16:19:03.620055,C013,,commentaire,Bernard Luther King ou Le Prophete Impie,21 décembre 2024 16:45,Cette decision d’amnistie qui est concerne un GRAND PAN de l’Histoire de notre Peuple EST de la competence d’une Juridiction de Justice Transitionnelle comme l’ex Haut Conseil de la Reconciliation qui a été VIDE de sa vraie vocation. Ce n’est donc pas de la competence d’un gouvernement ou d’une Assembléé Nationale. Attention à certains faux conseillers ! J’ose esperer avoir mal compris le probleme posé. Dieu reste Burkinabè.,428,68,0,decision d amnistie concerner grand pan l histoire peuple competence d juridiction justice transitionnel l ex haut conseil reconciliation être vide vraie vocation n competence d gouvernement d assembléé national attention faux conseiller j os esperer mal probleme poser dieu burkinabè,284,41
https://lefaso.net/spip.php?article134992,"Burkina : Amnistier les faits du coup d’État de 2015 n’est pas contraire à l’esprit de l’insurrection populaire, rassure le ministre de la Justice",https://lefaso.net/spip.php?article134992,dimanche 22 décembre 2024 à 22h30min,Accueil>Actualités>Politique,2025-09-28T16:19:03.620055,C014,,commentaire,jan jan,21 décembre 2024 18:45,"Si c’est pour arriver à cette Macédoine de mauvais goût, il fallait laisser le pouvoir au MPP, il avait des faiblesses certe, mais la pente que certains sont en train de prendre en ce moment est très dangereuse, messieurs, n’oubliez pas que le Peuple existe, .....",264,46,0,c arriver macédoine mauvais goût falloir pouvoir mpp faiblesse cert pente train prendre moment dangereux monsieur n oublier peuple exister,138,20
